UKPRN,HE Provider,Title,Subtitle,Reference ID,Data source,Data source link,Date,Region of HE provider,Level of study,Mode of study,Academic year,Country,Headcount
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Korea (South),10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Malaysia,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Pakistan,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Singapore,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Taiwan,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Thailand,25
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Vietnam,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,China,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Hong Kong (Special Administrative Region of China),5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,India,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Malaysia,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Myanmar (Burma),5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Singapore,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Brunei,30
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,China,895
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Hong Kong (Special Administrative Region of China),240
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,India,100
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Indonesia,70
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Japan,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Kazakhstan,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Korea (South),35
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Macao (Special Administrative Region of China),5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Malaysia,120
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Myanmar (Burma),25
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Pakistan,35
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Philippines,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Singapore,60
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Sri Lanka,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Taiwan,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Thailand,25
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Vietnam,25
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Australia,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Australia,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Cyprus (European Union),15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Czech Republic,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,France,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Germany,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Greece,20
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Ireland,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Italy,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Netherlands,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Spain,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Cyprus (European Union),5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Germany,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Greece,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Ireland,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Malta,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Austria,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Belgium,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Bulgaria,20
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Croatia,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Cyprus (European Union),135
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Czech Republic,25
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Denmark,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Finland,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,France,35
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Germany,25
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Gibraltar,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Greece,105
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Hungary,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Ireland,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Italy,30
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Latvia,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Lithuania,110
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Luxembourg,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Malta,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Netherlands,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Poland,120
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Portugal,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Romania,35
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Slovakia,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Spain,40
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Sweden,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Bahrain,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Iran,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Iraq,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Kuwait,20
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Saudi Arabia,30
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,United Arab Emirates,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Bahrain,30
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Iran,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Jordan,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Kuwait,105
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Lebanon,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Oman,55
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Qatar,25
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Saudi Arabia,30
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,United Arab Emirates,85
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Canada,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Mexico,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Panama,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,United States,50
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,Trinidad and Tobago,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Part-time,2021/22,United States,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Bermuda,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Canada,20
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Cayman Islands,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Panama,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Turks and Caicos Islands,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,United States,55
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Cyprus (Non-European Union),5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Russia,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,Postgraduate (taught),Full-time,2021/22,Turkey,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Azerbaijan,5
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Cyprus (Non-European Union),25
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Norway,15
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Russia,35
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Switzerland,20
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Turkey,10
10007799,Newcastle University,Table 28 - Non-UK HE students by HE provider and country of domicile,Academic years 2014/15 to 2021/22,DT051 Table 28,HESA,https://www.hesa.ac.uk/data-and-analysis/students/table-28,2023,All,All undergraduate,Full-time,2021/22,Ukraine,10
